V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,V128,V129,V130,V131,V132,V133,V134,V135,V136,V137,V138,V139,V140,V141,V142,V143,V144,V145,V146,V147,V148,V149,V150,V151,V152,V153,V154,V155,V156,V157,V158,V159,V160,V161,V162,V163,V164,V165,V166,V167,V168,V169,V170,V171,V172,V173,V174,V175,V176,V177,V178,V179,V180,V181,V182,V183,V184,V185,V186,V187,V188,V189,V190,V191,V192
7714,2,1,407,1142,2,81151,3,23,1,0,1142,2,1,-1,4,3,0,1,23,9,9,0,0,4,3,3,150,92775,4,9,9,9,6,61075,1,1,1,2,2,0,1,2,1,0,0,9,0,0,2,1,3,1,3,4,4,5,4,1,4,99,7,1,6,0,1,2,3,9,0,1,5642,5639,5717,6454,5647,5639,5761,122,0,8,70,737,-1,44,122,3.0,0.1,9999.99,0.0,9999.99,13250,13250,13250,13250,113250,113250,120,5,120,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1e-04,2,1,314,1,0,3,1,1,0,0,0,2,5639,5639,0,5639,122,20,1,0,1,1,61.2,1,5,7,5,0,0,0,0,0,0,3,1,0,0,22,1,113250,2,4,0.1,0,1,0,0,113250,953,0,0,0,3.04,1.3967,0,0,1
7714,2,1,408,1143,2,81056,1,18,2,0,1143,2,1,0,6,1,365,1,18,1,3,0,0,1,1,7,0,0,4,9,9,9,2,60575,4,2,1,2,2,0,1,2,1,0,0,9,0,0,7,1,2,2,2,3,3,5,4,2,5,99,8,2,5,0,2,2,1,2,1,2,5649,5639,5647,5750,-1,5640,5781,141,-1,-1,-1,103,31,134,142,105.0,8.67,9999.99,999.99,12.0,11201,11201,0,13220,113220,111201,180,60,120,60,2,1,0,1,0,1,0,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0.0,1,0,0,0,1,3,1,4,0,0,0,2,5639,5639,0,5639,142,20,0,2,3,1,61.2,0,7,8,8,1,1,0,0,0,0,1,1,1,0,22,1,-1,2,6,8.67,1,0,1,0,-1,22690,0,0,0,263.74,5.5788,1,1,1
7714,2,1,409,1144,2,123025,1,49,1,0,1144,3,1,-1,2,3,0,2,10,2,3,0,0,2,1,7,0,0,4,9,9,9,7,61375,3,2,1,2,2,0,1,2,1,0,0,9,984,0,1,1,3,1,3,4,4,5,4,9,9,4,2,1,1,0,9,0,9,0,9,0,5643,5643,-1,-1,5659,5642,5677,35,1,16,-1,-1,-1,-1,34,1.0,0.0,0.0,0.0,0.0,12200,13260,0,0,113260,112200,480,60,180,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1e-04,3,0,1570,2,0,3,1,3,0,1,0,2,5643,5643,0,5643,34,20,0,0,1,1,91.8,0,2,2,2,0,9,0,0,4,0,7,1,0,0,22,1,112200,3,1,-0.01,9,1,0,0,113260,999999,0,0,0,-0.01,-1e-04,0,0,1
7714,2,1,410,1145,2,31129,1,46,1,0,1145,3,1,-1,2,3,-1,3,16,9,9,1,0,17,10,7,0,0,4,9,9,9,1,61475,9,2,1,1,2,0,1,2,1,0,0,9,0,0,1,1,3,2,3,4,1,5,4,9,12,3,4,1,1,0,9,0,9,0,9,0,5644,5644,-1,-1,-1,5643,5644,1,1,-1,-1,-1,-1,-1,0,1.0,0.0,0.0,0.0,0.0,13250,13250,0,0,113250,113250,120,5,120,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,-1e-04,3,0,1393,2,9,3,1,9,0,0,0,2,5644,5644,0,5644,0,20,0,0,1,1,61.2,0,2,2,2,0,9,0,0,0,0,7,1,0,0,22,1,113250,2,1,-0.01,9,1,0,0,113250,999999,0,0,0,-0.01,-1e-04,0,0,1
7714,2,1,411,1148,2,71113,1,62,1,0,1148,3,2,-1,7,1,-1,3,62,9,9,0,0,1,-1,3,2500,0,4,9,9,9,7,61775,1,2,1,2,2,0,1,2,1,0,0,9,0,0,2,1,3,1,3,4,1,9,4,9,12,11,4,1,1,0,9,0,9,0,9,0,5647,6013,-1,-1,-1,5646,5649,3,367,-1,-1,-1,-1,-1,-1,1.0,0.0,0.0,0.0,0.0,13250,13250,0,0,113250,113250,120,5,120,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,-1e-04,3,0,36,1,9,3,9,1,0,0,0,4,6013,6013,1,6013,-1,21,0,0,1,1,61.2,0,2,2,2,0,9,0,0,0,0,1,0,0,0,24,1,113250,2,1,-0.01,9,1,0,0,113250,999999,0,0,0,-0.01,-1e-04,0,0,0
7714,2,1,412,1150,2,41023,1,52,2,0,1150,1,1,-1,4,1,50,2,24,3,3,3,1,2,2,4,5000,0,3,1,7,2,7,41875,3,2,1,2,2,0,1,2,1,0,0,2,0,0,3,1,3,1,3,4,3,5,4,1,4,99,7,1,3,0,1,2,1,2,3,1,5592,5588,5613,5694,5597,5587,5547,-1,1,9,16,81,-1,-1,-1,8.0,0.0,0.0,999.99,9999.99,13250,13250,0,13250,113250,113250,120,5,120,5,2,0,1,1,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,-1e-04,3,1,52,1,0,3,2,3,0,0,0,2,5588,5588,0,5588,-1,20,0,0,2,1,61.2,1,5,7,5,0,0,0,0,0,0,1,2,2,0,22,1,113250,2,4,0.0,0,2,0,0,113250,0,1,0,0,0.0,0.0,0,0,1
7714,2,1,413,1150,2,41023,1,52,2,0,1150,1,1,-1,4,1,50,2,24,3,3,3,1,2,2,4,5000,0,3,1,7,2,7,41875,3,2,1,2,2,0,1,2,1,0,0,4,0,0,5,1,3,1,3,4,3,5,4,1,13,1,7,1,1,0,9,0,9,0,9,0,5592,-1,5613,5694,-1,5587,5913,326,-1,-1,-1,81,219,300,-1,8.0,0.0,0.0,0.0,0.0,13250,0,0,13250,113250,113250,120,5,120,5,2,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,-1e-04,3,1,52,1,0,3,2,3,0,0,0,2,5613,5613,0,5613,300,20,0,0,2,1,61.2,0,3,3,3,0,9,0,0,0,0,1,2,2,0,22,1,113250,2,2,-0.01,9,2,1,0,113250,999999,1,0,0,-0.01,-1e-04,1,0,1
7714,2,1,414,1152,2,20552,3,22,1,0,1152,3,1,-1,6,3,-1,3,1,9,2,7,2,1,-1,7,0,0,4,9,9,9,7,121974,9,2,1,2,2,0,2,2,1,0,0,4,0,0,6,1,2,1,3,4,4,5,4,9,12,10,4,1,1,0,9,0,9,0,9,0,5467,5467,-1,-1,5484,5467,6328,861,0,17,-1,-1,-1,-1,861,0.0,0.0,0.0,0.0,0.0,13250,13250,13250,0,113250,113250,120,5,120,5,2,0,1,1,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,-1e-04,2,0,141,1,9,1,3,9,0,0,0,1,5467,5467,0,5467,861,20,0,0,0,1,61.2,0,2,2,2,0,9,0,0,0,0,2,3,2,0,21,1,113250,2,1,-0.01,9,2,0,0,113250,999999,1,2,1,-0.01,-1e-04,0,0,2
7714,2,1,415,1156,2,11341,3,33,1,0,1156,1,1,-1,4,2,0,3,0,9,3,0,0,0,0,5,1000,0,4,9,9,9,7,122274,9,2,1,1,1,0,1,2,1,0,0,9,0,0,7,1,2,2,3,4,4,5,4,9,12,3,4,1,1,0,9,0,9,0,9,0,5470,5470,-1,-1,-1,5469,5512,43,1,-1,-1,-1,-1,-1,42,0.0,0.0,0.0,0.0,0.0,11200,11200,0,0,111200,111200,240,120,240,120,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1e-04,3,1,468,1,0,0,0,9,0,0,0,1,5470,5470,0,5470,42,20,0,0,0,1,122.4,0,2,2,2,0,9,0,0,0,0,4,0,0,0,21,1,111200,3,1,-0.01,9,1,0,0,111200,999999,0,0,0,-0.01,-1e-04,0,0,0
7714,2,1,416,1158,2,121431,3,43,1,0,1158,1,1,-1,2,3,-1,2,7,9,9,0,0,7,0,7,0,0,4,9,9,9,7,0,8,9,9,9,9,4,9,9,99,-1,-1,9,-1,-1,9,9,9,9,9,9,9,1,4,2,4,99,4,1,3,300,1,2,2,9,0,1,5472,5472,5485,-1,-1,5472,5485,13,0,-1,-1,-1,-1,0,13,0.0,0.0,9999.99,999.99,9999.99,0,13250,0,73200,973200,113250,0,0,120,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,-1e-04,3,0,1235,2,9,2,0,9,0,0,0,1,5472,5472,0,5472,13,20,0,0,0,1,61.2,0,4,5,5,0,0,9,9,9,9,7,0,0,0,21,1,113250,2,3,0.0,0,1,0,0,973200,0,0,0,0,0.0,0.0,0,0,0
7714,2,1,417,1159,2,12824,3,50,1,0,1159,3,1,-1,4,3,-1,3,3,9,9,-1,0,-1,-1,3,25,0,4,9,9,9,1,122574,2,2,1,2,2,0,2,2,1,0,0,2,0,0,2,1,3,2,3,4,1,5,4,9,12,3,4,1,1,0,9,0,9,0,9,0,5472,5472,-1,5583,5527,5472,5583,111,0,55,-1,-1,0,-1,111,0.0,0.0,0.0,0.0,0.0,13250,13250,0,0,113250,113250,120,5,120,5,2,1,0,1,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,-1e-04,3,0,924,2,9,2,9,2,0,0,0,1,5472,5472,0,5472,111,20,0,0,0,1,61.2,0,2,2,2,0,9,0,0,0,0,6,0,1,0,21,1,113250,2,1,-0.01,9,0,0,0,113250,999999,0,0,0,-0.01,-1e-04,0,0,0
7714,2,1,418,1164,2,31951,3,23,1,0,1164,3,1,399,4,2,0,3,-1,9,3,0,0,1,-1,1,2500,0,4,9,9,9,2,30275,1,2,1,1,2,0,1,2,1,0,0,9,0,0,2,1,3,1,2,4,4,1,4,2,4,99,4,1,6,0,2,2,2,9,0,1,-1,5540,5548,-1,5544,5540,5548,8,0,4,4,-1,-1,0,8,13.0,1.0,9999.99,1.0,1.0,13250,13250,13250,15200,915200,113250,6,0,120,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.989,2,0,399,1,0,9,9,1,0,0,0,2,5540,5540,0,5540,8,20,0,2,2,1,61.2,0,4,5,7,1,1,0,0,0,0,3,0,0,0,22,1,113250,2,3,1.0,0,1,0,0,915200,6931,0,0,0,30.42,3.4474,0,1,0
7714,2,1,419,1166,2,123050,3,24,1,3,1166,1,1,-1,6,1,-1,1,2,3,3,0,0,0,0,1,30000,0,4,9,9,9,4,30575,2,2,1,2,2,2,1,1,1,0,0,9,0,186,1,2,9,9,9,9,9,5,2,1,4,99,7,1,6,0,2,2,2,2,2,1,-1,5542,5550,-1,-1,5542,5649,107,0,-1,-1,-1,-1,99,107,105.0,60.0,60.0,36.0,60.0,12200,13260,0,13260,113260,112200,480,60,180,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,1,1,0,0,0,1,9,1,0,0,0,1,-1e-04,2,0,8,9,9,1,0,2,1,0,1,2,5542,5542,0,5542,107,20,0,2,3,1,91.8,1,6,7,7,1,1,0,0,0,2,1,0,0,3,22,1,112200,3,4,60.0,0,1,0,1,113260,41109,0,0,0,1825.2,7.51,0,1,0
7714,2,1,420,1167,2,10251,3,24,1,3,1166,1,1,-1,2,1,30,3,1,9,3,0,0,0,0,5,20000,0,4,9,9,9,4,30575,3,2,1,2,2,1,1,1,1,0,0,9,0,186,1,2,9,9,9,9,9,5,2,1,13,6,7,1,1,0,9,0,9,0,9,0,5555,5542,5550,-1,-1,5542,5590,48,0,-1,-1,-1,-1,40,48,13.0,0.0,0.0,0.0,0.0,12200,13260,0,13260,113260,112200,480,60,180,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,0,0,1,2,0,0,0,1,1,1,0,1,0,0,-1e-04,2,0,30,1,0,1,0,3,1,0,1,2,5542,5542,0,5542,48,20,0,0,2,1,91.8,0,3,3,3,0,9,0,0,0,2,1,0,0,3,22,1,112200,3,2,-0.01,9,1,0,2,113260,999999,0,0,0,-0.01,-1e-04,0,0,0
7714,2,1,421,1168,2,92853,3,22,2,3,1166,1,1,80,3,1,42,1,0,3,9,0,0,1,1,4,20000,0,4,9,9,9,4,30575,1,2,1,2,2,1,2,2,1,0,0,9,0,0,1,2,9,9,9,9,9,5,2,1,13,6,7,1,1,0,9,0,9,0,9,0,5555,-1,5550,5596,-1,5542,5590,48,-1,-1,-1,46,-1,40,-1,13.0,0.0,0.0,0.0,0.0,13260,13260,0,13260,113260,113260,480,60,480,60,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,0,0,1,2,0,0,0,1,1,1,1,0,0,0,4.382,2,0,80,1,0,0,1,1,0,0,0,2,5550,5550,0,5550,40,20,0,0,2,1,244.8,0,3,3,3,0,9,0,0,0,0,1,1,0,3,22,1,113260,4,2,-0.01,9,1,0,2,113260,999999,0,0,0,-0.01,-1e-04,0,0,1
7714,2,1,422,1169,2,101351,3,23,1,3,1166,1,1,-1,3,1,-1,3,14,9,9,0,0,2,-1,1,30000,0,3,3,3,1,4,30575,2,2,1,2,2,2,1,1,1,0,0,9,0,186,1,2,9,9,9,9,9,5,2,1,4,99,7,1,6,0,2,2,1,2,2,1,-1,5542,5550,-1,-1,5542,5649,107,0,-1,-1,-1,-1,99,107,105.0,60.0,120.0,999.99,60.0,12200,13260,0,13260,113260,112200,480,60,180,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,1,1,0,0,0,1,9,1,1,0,0,0,-1e-04,2,0,41,1,9,3,9,2,1,0,1,2,5542,5542,0,5542,107,20,0,2,3,1,91.8,1,6,7,7,1,1,0,0,0,2,1,0,0,3,22,1,112200,3,4,60.0,0,1,0,1,113260,41109,0,0,0,1825.2,7.51,0,1,0
7714,2,1,423,1172,2,62453,3,21,1,1,686,3,1,-1,2,3,0,1,16,9,3,0,0,0,0,5,1000,0,4,9,9,9,3,30875,1,1,1,2,2,0,1,2,1,0,0,5,0,0,2,1,2,1,2,4,4,5,4,1,15,99,8,2,1,0,9,0,9,0,9,0,5546,5545,5577,5666,5554,5545,5914,369,0,9,23,89,248,337,369,1.0,0.0,0.0,0.0,0.0,13250,13250,13250,13250,113250,113250,120,5,120,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,5,0,0,0,0,5,0,0,0,1,0,0,-1e-04,2,0,512,1,0,3,0,1,0,0,0,2,5545,5545,0,5545,369,20,0,0,1,1,61.2,0,8,4,4,0,9,0,0,0,0,4,0,0,2,22,1,113250,2,5,-0.01,9,1,0,0,113250,999999,0,0,0,-0.01,-1e-04,0,0,0
7714,2,1,424,1175,2,41028,6,46,2,0,1175,3,1,-1,2,3,0,2,19,3,3,0,0,6,3,7,0,0,4,9,9,9,2,31075,2,1,1,1,1,0,1,2,1,0,0,9,0,0,5,1,2,1,3,4,4,5,4,9,9,6,2,1,1,0,9,0,9,0,9,0,5548,5547,-1,-1,5586,5547,5586,39,0,39,-1,-1,-1,-1,39,1.0,0.0,0.0,0.0,0.0,13250,13250,0,0,113250,113250,120,5,120,5,2,1,0,1,0,1,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1e-04,3,0,1393,2,0,3,1,2,0,0,0,2,5547,5547,0,5547,39,20,0,0,1,1,61.2,0,2,2,2,0,9,0,0,0,0,7,1,1,0,22,1,113250,2,1,-0.01,9,0,1,0,113250,999999,0,0,0,-0.01,-1e-04,1,0,1
7714,2,1,425,1179,2,40354,1,20,2,1,1179,1,1,-1,4,3,0,3,7,9,9,0,0,1,-1,5,2000,92275,4,9,9,9,7,0,8,9,9,9,9,4,9,9,99,-1,-1,9,-1,-1,9,9,9,9,9,9,9,5,4,1,15,99,8,2,1,0,9,0,9,0,9,0,5553,5558,5579,5676,5569,5552,5682,130,6,11,10,97,6,103,124,1.0,0.0,0.0,0.0,0.0,0,13260,0,13260,113260,113260,480,60,480,60,2,1,1,2,0,2,0,0,2,2,0,0,0,1,0,2,2,0,0,1,0,3,0,0,0,1,4,0,0,0,0,1,0,-1e-04,1,0,278,1,0,2,9,9,0,0,0,2,5558,5558,0,5558,124,20,1,0,1,1,244.8,0,8,4,4,0,9,9,9,9,9,3,0,2,2,22,1,113260,4,5,-0.01,9,2,2,1,113260,999999,1,0,0,-0.01,-1e-04,1,0,0
7714,2,1,426,1182,2,82537,3,37,1,0,1182,2,1,126,2,1,365,3,37,2,9,0,0,10,8,5,2000,0,4,9,9,9,2,31675,1,2,1,2,2,0,1,2,1,0,0,9,0,0,2,1,9,2,2,4,1,4,4,1,4,99,4,1,6,250,1,2,1,9,0,1,5553,5553,5570,-1,-1,5553,5565,12,0,-1,-1,-1,-1,-1,12,0.0,0.03,9999.99,999.99,9999.99,13250,13250,0,15200,915200,113250,6,0,120,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,4.8363,3,0,126,1,1,3,1,1,0,0,0,2,5553,5553,0,5553,12,20,0,0,0,1,61.2,0,4,5,5,0,0,0,0,0,0,2,1,0,0,22,1,113250,2,3,0.03,0,1,0,0,915200,296,0,0,0,0.91,0.6485,0,0,1
7714,2,1,427,1186,2,81946,1,28,2,0,1186,2,1,-1,4,3,0,1,28,1,9,0,0,4,2,7,0,0,4,9,9,9,2,31975,8,9,9,9,9,4,9,9,99,-1,-1,9,-1,-1,9,9,9,9,9,9,9,1,4,2,4,99,7,1,3,0,1,2,1,9,0,1,5559,5557,5569,-1,5565,5557,5572,15,0,8,4,-1,-1,3,15,2.0,0.0,9999.99,999.99,9999.99,0,13250,13250,15200,915200,113250,6,0,120,5,2,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1e-04,3,0,383,1,0,3,1,9,0,0,0,2,5557,5557,0,5557,15,20,0,0,1,1,61.2,0,4,5,5,0,0,9,9,9,9,3,1,2,0,22,1,113250,2,3,0.0,0,2,1,0,915200,0,1,0,0,0.0,0.0,1,0,1
7714,2,1,428,1186,2,81946,1,28,2,0,1186,2,1,-1,4,3,0,1,28,1,9,0,0,4,2,7,0,0,4,9,9,9,2,80975,8,9,9,9,9,4,9,9,99,-1,-1,9,-1,-1,9,9,9,9,9,9,9,5,4,1,4,99,7,1,4,250,1,2,1,9,0,1,5559,5699,5751,5820,5718,5557,5841,284,142,19,33,69,21,90,142,2.0,0.0,0.0,999.99,9999.99,0,13250,13250,13250,113250,113250,120,5,120,5,2,0,1,1,0,1,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1e-04,3,0,383,1,0,3,1,9,0,0,0,2,5699,5699,0,5699,142,20,0,0,1,1,61.2,1,5,7,5,0,0,9,9,9,9,3,1,2,0,22,1,113250,2,4,0.0,0,2,1,0,113250,0,1,0,0,0.0,0.0,1,0,1
7714,2,1,429,1187,2,61053,3,21,2,0,1187,2,1,-1,4,3,0,1,21,3,2,4,2,1,1,1,10000,0,4,9,9,9,2,32275,1,1,2,2,2,0,2,2,1,0,0,9,0,0,1,1,9,1,9,4,4,1,4,9,12,1,7,1,1,0,9,0,9,0,9,0,-1,5559,-1,5610,5564,5559,5625,66,0,5,-1,-1,15,-1,66,66.0,0.0,0.0,0.0,0.0,13250,13250,13250,0,113250,113250,120,5,120,5,2,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1e-04,2,0,290,1,0,3,3,1,0,0,0,2,5559,5559,0,5559,66,20,0,0,3,1,61.2,0,3,3,3,0,9,0,0,0,0,3,3,2,0,22,1,113250,2,2,-0.01,9,2,1,0,113250,999999,1,2,1,-0.01,-1e-04,1,0,2
7714,2,1,430,1189,2,80556,3,18,2,1,1179,3,1,-1,4,3,0,1,7,1,3,0,0,0,0,5,2500,0,4,9,9,9,7,31575,4,9,9,1,2,4,2,2,1,0,0,9,0,0,9,3,9,9,9,9,9,5,4,1,15,99,7,2,1,0,9,0,9,0,9,0,5562,5558,5579,5680,5565,5559,5682,123,-1,7,14,101,2,103,124,3.0,0.0,0.0,0.0,0.0,13260,13260,13260,13260,113260,113260,480,60,480,60,2,0,1,1,0,0,1,0,3,0,0,0,1,4,1,2,3,0,2,0,0,2,2,0,0,0,1,0,0,0,0,1,0,-1e-04,1,0,257,1,0,2,0,4,0,0,0,2,5558,5558,0,5558,124,20,0,0,1,1,244.8,0,8,4,4,0,9,0,0,0,0,3,0,2,2,22,1,113260,4,5,-0.01,9,2,1,2,113260,999999,1,0,0,-0.01,-1e-04,1,0,0
7714,2,1,431,1189,2,80556,3,18,2,1,1179,3,1,-1,4,3,0,1,7,1,3,0,0,0,0,5,2500,0,4,9,9,9,7,31575,4,9,9,1,2,4,2,2,1,0,0,9,0,0,9,3,9,9,9,9,9,5,4,2,5,99,8,2,4,0,1,2,3,2,1,1,5562,-1,5579,5680,-1,5559,5758,199,-1,-1,-1,101,78,179,-1,3.0,0.0,9999.99,0.0,9999.99,13260,0,0,22220,122220,113260,120,0,480,60,2,0,1,1,0,0,0,0,5,0,0,0,0,5,1,2,3,0,2,0,0,2,2,0,0,0,1,0,0,0,0,1,0,-1e-04,1,0,257,1,0,2,0,4,0,0,0,2,5579,5579,0,5579,179,20,0,0,1,1,244.8,0,7,6,6,0,0,0,0,0,0,3,0,2,2,22,1,113260,4,6,0.0,1,2,0,2,122220,0,1,0,0,0.0,0.0,0,0,0
7714,2,1,432,1190,2,122354,3,20,2,1,1190,3,1,-1,4,2,0,1,11,9,3,1,0,0,0,9,5000,42175,4,9,9,9,2,32275,8,9,9,9,9,4,9,9,99,-1,-1,9,-1,-1,9,9,9,9,9,9,9,5,4,1,13,11,7,1,1,0,9,0,9,0,9,0,5569,5560,5579,5673,5569,5560,5642,82,0,9,10,94,-1,63,82,8.0,0.0,0.0,0.0,0.0,0,12200,0,12200,112200,112200,180,24,180,24,2,0,1,1,1,0,0,0,1,1,0,0,0,1,0,2,2,0,1,0,0,2,1,0,0,0,1,0,0,0,0,1,0,-1e-04,1,0,278,1,0,3,0,9,0,0,0,2,5560,5560,0,5560,82,20,1,0,2,1,91.8,0,3,3,3,0,9,9,9,9,9,3,0,2,2,22,1,112200,3,2,-0.01,9,2,1,1,112200,999999,1,0,0,-0.01,-1e-04,1,0,0
7714,2,1,433,1190,2,122354,3,20,2,1,1190,3,1,-1,4,2,0,1,11,9,3,1,0,0,0,9,5000,42175,4,9,9,9,2,32275,8,9,9,9,9,4,9,9,99,-1,-1,9,-1,-1,9,9,9,9,9,9,9,5,4,2,4,99,9,1,7,0,0,0,0,0,0,0,5569,5560,5579,5673,5569,5560,5572,12,0,9,10,94,-1,-1,12,8.0,0.0,0.0,0.0,0.0,0,13220,0,13220,113220,113220,180,60,180,60,2,0,1,1,0,0,0,0,5,0,0,0,0,5,0,2,2,0,1,0,0,2,1,0,0,0,1,0,0,0,0,1,0,-1e-04,1,0,278,1,0,3,0,9,0,0,0,2,5560,5560,0,5560,12,20,1,0,2,1,91.8,1,5,7,5,0,0,9,9,9,9,3,0,2,2,22,1,113220,3,4,0.0,0,2,0,1,-1,0,1,0,0,0.0,0.0,0,0,0
7714,2,1,434,1192,2,102535,1,39,1,0,1192,3,1,-1,6,3,-1,1,14,1,3,0,0,0,0,4,10000,32575,4,9,9,9,7,32375,9,2,1,1,2,0,1,2,1,0,0,5,0,0,7,1,3,2,2,4,3,5,4,9,9,6,2,1,1,0,9,0,9,0,9,0,5563,5562,-1,-1,5571,5562,5571,9,0,9,-1,-1,-1,-1,9,1.0,0.0,0.0,0.0,0.0,11200,11200,11200,11200,111200,111200,240,120,240,120,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,-1e-04,3,0,279,1,9,3,0,9,0,0,0,2,5562,5562,0,5562,9,20,1,0,1,1,122.4,0,2,2,2,0,9,0,0,0,0,3,0,0,0,22,1,111200,3,1,-0.01,9,1,0,0,111200,999999,0,0,0,-0.01,-1e-04,0,0,0
7714,2,1,435,1196,2,90145,3,29,1,0,1196,3,1,-1,2,3,0,3,2,9,3,0,0,0,0,9,0,0,4,9,9,9,8,32875,1,1,1,1,2,0,1,2,1,0,0,9,0,0,2,1,2,1,3,4,4,1,4,9,4,99,4,1,4,45,1,2,1,9,0,1,5566,5565,-1,-1,-1,5565,5586,21,0,-1,-1,-1,-1,-1,21,1.0,0.0,9999.99,999.99,9999.99,13250,13250,0,0,973200,113250,0,0,120,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1e-04,3,0,706,2,0,1,0,1,0,0,0,2,5565,5565,0,5565,21,20,0,0,1,1,61.2,0,4,5,5,0,0,0,0,0,0,5,0,0,0,22,1,113250,2,3,0.0,0,1,0,0,973200,0,0,0,0,0.0,0.0,0,0,0
7714,2,1,436,1197,2,121853,3,21,1,0,1197,3,1,-1,2,3,0,1,-1,9,9,0,0,1,1,5,500,0,4,9,9,9,7,32875,1,1,1,1,1,0,1,2,1,0,0,9,0,0,2,1,3,1,3,4,4,1,4,9,4,99,2,1,2,150,1,2,3,9,0,1,5565,5565,-1,5586,-1,5565,5586,21,0,-1,-1,-1,0,-1,21,0.0,0.0,9999.99,0.0,9999.99,13250,13250,0,0,915200,113250,6,0,120,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1e-04,2,0,512,1,0,9,1,1,0,0,0,2,5565,5565,0,5565,21,20,0,0,0,1,61.2,0,4,5,5,0,0,0,0,0,0,4,1,0,0,22,1,113250,2,3,0.0,0,1,0,0,915200,0,0,0,0,0.0,0.0,0,0,1
